จังหวัด,เขตเลือกตั้ง,no,ocrName,newname,พรรคการเมือง,score
อุดรธานี,2,29,นายธึระ อาสนาซัย,นายธีระ อาสนาชัย,ประชาธรรมไทย,23
อุดรธานี,2,37,นายละคร ใจดี,นายละคร ใจดี,ประชาธิปไตยใหม่,21
อุดรธานี,2,34,นายอัศวิน อินทราซา,นายอัศวิน อินทราซา,ประชากรไทย,18
อุดรธานี,2,27,นายรัชพล มหาภาควงศ์,นายรัชพล มหาภาควงศ์,กลาง,14
อุดรธานี,2,38,นางนิตยา จันทะบุตร,นางนิตยา จันทะบุตร,พลังประชาธิปไตย,12
อุดรธานี,2,25,นายวรแมน นรสาร,นายวรแมน นรสาร,ไทยรักษาชาติ,0
อุดรธานี,2,30,นายศีลธรรม ทองสมุทร,นายศีลธรรม ทองสมุทร,ครูไทยเพื่อประชาชน,0
อุดรธานี,3,5,นายขจิตร ชัยนิคม,นายขจิตร ชัยนิคม,เพื่อไทย,36728
อุดรธานี,3,2,นายโชคเสมอ คำมุงคุณ,นายโชคเสมอ คำมุงคุณ,ภูมิใจไทย,24385
อุดรธานี,3,13,นางภรัชฎา ศรีไชยมูล,นางภรัชฎา ศรีไชยมูล,อนาคตใหม่,13906
อุดรธานี,3,14,นายเดชกุทธิ โทหา,นายเดชฤทธิ์ โทหา,พลังประชารัฐ,5722
อุดรธานี,3,25,นายอฤเดช แพงอะมะ,นายอฤเดช แพงอะมะ,ประชาชาติ,1354
อุดรธานี,3,8,นายบรรจง โทกุล,นายบรรจง โทกุล,เสรีรวมไทย,1259
อุดรธานี,3,11,นางราณี นิวงศ์ษา,นางราณี นิวงศ์ษา,ประชาธิปัตย์,1118
อุดรธานี,3,6,นายนิรันดร์ ด้านซอม,นายนิรันดร์ ด้านซอม,เศรษฐกิจใหม่,788
อุดรธานี,3,22,นายคงเดช สิทธิมาตย์,นายคงเดช สิทธิมาตย์,พลเมืองไทย,705
อุดรธานี,3,18,นายพิศวต์เชัย สึยศพัฒนพงศ์,นายพิศวุฒิชัย สียศพัฒนพงศ์,ประชาธิปไตยใหม่,547
อุดรธานี,3,3,นายสิทธิชัย หมั่นเรียน,นายสิทธิชัย หมั่นเรียน,ชาติไทยพัฒนา,351
อุดรธานี,3,7,นายอรรถพล บุญพาสิริสกุล,นายอรรถพล บุญพาสิริสกุล,เพื่อชาติ,350
อุดรธานี,3,21,นายสนธยา ดวงภักดี,นายสนธยา ดวงภักดี,พลังปวงชนไทย,299
อุดรธานี,3,34,นายมนูญ โฆสิต,นายมนูญ โฆสิต,ประชากรไทย,292
อุดรธานี,3,12,นางสาวเข็มทอง อั้งยุทธ,นางสาวเข็มทอง อั้งยุทธ,เพื่อไทยพัฒนา,265
อุดรธานี,3,4,นายปรัชญา วิเชียรเครือ,นายปรัชญา วิเชียรเครือ,ชาติพัฒนา,242
อุดรธานี,3,26,นายสมศักดิ๋ ดอนมายา,นายสมศักดิ์ ดอนมายา,ครูไทยเพื่อประชาชน,152
อุดรธานี,3,9,นางสาวสุคนธ์ตรี สิงหะสุริยะ,นางสาวสุคนธ์ตรี สิงหะสุริยะ,รวมพลังประชาชาติไทย,121
อุดรธานี,3,23,นายสมคิด พลแพงขวา,นายสมคิด พลแพงขวา,ประชาธรรมไทย,121
อุดรธานี,3,33,นายอาคม แฝงภูทธิ,นายอาคม แฝงฤทธ์,ทางเลือกใหม่,117
อุดรธานี,3,28,นายสุบิน ขันเขต,นายสุบิน ขันเขต,ภูมิพลังเกษตรกรไทย,100
อุดรธานี,3,15,นายบุญเหลือ ศรีมันตะ,นายบุญเหลือ ศรีมันตะ,รักษ์ผืนป่าประเทศไทย,99
อุดรธานี,3,19,นายทองพูน ป็ตตาคะโส,นายทองพูน ปิตตาคะโส,เพื่อแผ่นดิน,96
อุดรธานี,3,10,นายนิวัฒน์ สิทธิไทย,นายนิวัฒน์ สิทธิไทย,ประชาภิวัฒน์,91
